OBJECTID;DT_MAJ_GDUNO;CD_IMM;CD_CS;NUM_IMM_CS;NOM_OFFCL;ADRS_GEO_L1_GDUNO;ADRS_GEO_L2_GDUNO;CD_MUNCP;NOM_MUNCP;STAT_MUNCP;CD_POSTL_GDUNO;PRESC;PRIM;SEC;FORM_PRO;ADULTE;STAT_PROP_IMM;COORD_X_LL84;COORD_Y_LL84;ORDRE_ENS;TYPE_CS;STYLE_CART
256;20201019;732022;732000;022;Jacques-Cartier, pavillon III Fourmilière;7, rue Louis-Jolliet;;22005;Sainte-Catherine-de-la-Jacques-Cartier;V;G3N2N7;1;1;0;0;0;Propriété de la CS;-71.622807;46.845917;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
257;20201019;733003;733000;003;Trois-Saisons;1455, rue Buffon;;23027;Québec;V;G2E5H7;1;1;0;0;0;Propriété de la CS;-71.379538;46.81404;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
258;20201019;733004;733000;004;Les Primevères;1465, rue Félix-Antoine-Savard;;23027;Québec;V;G2G1Z2;1;1;0;0;0;Propriété de la CS;-71.36909;46.773951;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
259;20201019;732027;732000;027;Escabelle, pavillon A, l';2120, rue du Curé-Lacroix;;23027;Québec;V;G2B1S1;1;1;0;0;0;Propriété de la CS;-71.334457;46.857092;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
260;20201019;732037;732000;037;Escabelle, pavillon C, l ';10725, rue Saint-Charles;;23027;Québec;V;G2B2K4;1;1;0;0;0;Propriété de la CS;-71.333306;46.857272;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
261;20201019;732011;732000;011;Escabelle, pavillon B, l';10721, rue Saint-Charles;;23027;Québec;V;G2B2K4;1;0;0;0;0;Propriété de la CS;-71.332992;46.857114;Préscolaire;Franco;1_Imm_Franco_primaire
262;20201019;732038;732000;038;Saint-Claude;12155, boulevard Saint-Claude;;23027;Québec;V;G2B1H4;1;1;0;0;0;Propriété de la CS;-71.383574;46.845226;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
263;20201019;732030;732000;030;Internationale Notre-Dame-des-Neiges;4140, boulevard Gastonguay;;23027;Québec;V;G2B1M7;1;1;0;0;0;Propriété de la CS;-71.370119;46.841857;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
264;20201019;732024;732000;024;Jules-Émond;1065, avenue de la Montagne E.;;23027;Québec;V;G3K1T4;1;1;0;0;0;Propriété de la CS;-71.429436;46.842794;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
265;20201019;732001;732000;001;Amédée-Boutin;3330, route de l'Aéroport;;23027;Québec;V;G3K1B7;0;1;0;0;0;Propriété de la CS;-71.432422;46.842041;Primaire;Franco;1_Imm_Franco_primaire
266;20201019;732005;732000;005;Chanterelle, de la;1070, boulevard Pie XI Nord;;23027;Québec;V;G3K2S6;1;1;0;0;0;Propriété de la CS;-71.414921;46.857395;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
267;20201019;732018;732000;018;Val-Joli, du;1735, boulevard Pie XI Nord;;23027;Québec;V;G3J1L6;1;1;0;0;0;Propriété de la CS;-71.445849;46.871043;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
268;20201019;732010;732000;010;Arc-en-Ciel, de l';475, rue Racine;;23027;Québec;V;G2B1G3;1;1;0;0;0;Propriété de la CS;-71.363898;46.847176;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
269;20201019;732042;732000;042;Aventure, de l';40, boulevard Johnny-Parent;;23027;Québec;V;G2B1T5;1;1;0;0;0;Propriété de la CS;-71.355513;46.845979;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
270;20201019;732007;732000;007;Source, de la;204, boulevard des Étudiants;;23027;Québec;V;G2A1P5;1;1;0;0;0;Propriété de la CS;-71.370304;46.850861;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
271;20201019;732093;732000;093;Centre Racine;184, rue Racine;;23027;Québec;V;G2B1E3;0;0;0;0;1;Propriété de la CS;-71.358277;46.853201;Éducation aux adultes;Franco;4_Imm_Franco_Fp_Adulte
332;20201019;823004;823000;004;Saints-Anges;320, rue des Érables;;26010;Saints-Anges;P;G0S3E0;1;1;0;0;1;Propriété de la CS;-70.877808;46.41648;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
333;20201019;823088;823000;088;Nazareth;302, rue de l'Église;;30072;Saint-Ludger;M;G0M1W0;1;1;0;0;1;Propriété de la CS;-70.692982;45.741208;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
334;20201019;823089;823000;089;Joyeux-Compagnons, des;119, 3e Avenue;;29013;Saint-Gédéon-de-Beauce;M;G0M1T0;1;1;0;0;1;Propriété de la CS;-70.638469;45.853612;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
335;20201019;823020;823000;020;Lutins, des;117, 3e Avenue;;29013;Saint-Gédéon-de-Beauce;M;G0M1T0;1;1;0;0;1;Propriété de la CS;-70.637744;45.854411;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
336;20201019;822036;822000;036;Du Perce-Neige;4715, rue Pontbriand;;31084;Thetford Mines;V;G6H3L2;1;1;0;0;1;Propriété de la CS;-71.256483;46.153368;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
337;20201019;822039;822000;039;Saint-Gabriel;275, rue Simoneau;;31084;Thetford Mines;V;G6G1S8;1;1;0;0;0;Propriété de la CS;-71.301734;46.100612;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
338;20201019;823019;823000;019;Enfant-Jésus, l';217, rue Principale;;26015;Vallée-Jonction;M;G0S3J0;1;1;0;0;1;Propriété de la CS;-70.92697;46.378474;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
339;20201019;823090;823000;090;Sainte-Martine;126, avenue du Domaine;;30090;Courcelles;M;G0M1C0;1;1;0;0;1;Propriété de la CS;-70.981882;45.874882;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
340;20201019;822041;822000;041;Centre éduc. adultes l'Escale;1265, rue Notre-Dame Est;;31084;Thetford Mines;V;G6G2V3;0;0;0;0;1;Propriété de la CS;-71.281964;46.105824;Éducation aux adultes;Franco;4_Imm_Franco_Fp_Adulte
341;20201019;822043;822000;043;De l'Étincelle;1144, rue d'Youville;;31084;Thetford Mines;V;G6G4G2;1;1;0;0;0;Propriété de la CS;-71.312675;46.105988;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
342;20201019;822044;822000;044;Saint-Noël;993, 8e Avenue;;31084;Thetford Mines;V;G6G2E3;1;1;0;0;0;Propriété de la CS;-71.286913;46.103639;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
343;20201019;823008;823000;008;Monseigneur-De Laval;599, 15e Avenue;;27028;Beauceville;V;G5X1G7;1;1;0;0;1;Propriété de la CS;-70.771237;46.208467;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
344;20201019;823005;823000;005;De Léry;99, 125e Rue;;27028;Beauceville;V;G5X2R2;1;1;0;0;1;Propriété de la CS;-70.772212;46.210358;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
345;20201019;823030;823000;030;Notre-Dame de Lac-Etchemin;1468, Route 277;;28053;Lac-Etchemin;M;G0R1S0;1;1;0;0;1;Propriété de la CS;-70.506333;46.399919;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
346;20201019;823031;823000;031;Arc-en-Ciel de Saint-Camille;6, rue du Couvent;;28070;Saint-Camille-de-Lellis;P;G0R2S0;1;1;0;0;1;Propriété de la CS;-70.210436;46.493409;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
347;20201019;823021;823000;021;Saint-Louis;397, 11e Rue Ouest;;29030;La Guadeloupe;VL;G0M1G0;1;1;0;0;1;Propriété de la CS;-70.941761;45.961661;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
348;20201019;823093;823000;093;Roy;427, 11e Rue Ouest;;29030;La Guadeloupe;VL;G0M1G0;1;1;0;0;1;Propriété de la CS;-70.941;45.962472;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
349;20201019;733002;733000;002;Polyvalente de l'Ancienne-Lorette;1801, rue Notre-Dame;;23057;L'Ancienne-Lorette;V;G2E3C6;0;0;1;0;0;Propriété de la CS;-71.361153;46.809952;Secondaire;Franco;3_Imm_Franco_secondaire
350;20201019;822048;822000;048;Du Plein-Soleil;507, rue Saint-Patrick;;31084;Thetford Mines;V;G6G4B1;1;1;0;0;0;Propriété de la CS;-71.29129;46.08664;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
351;20201019;823007;823000;007;Tremplin, le;119, rue des Écoliers;;27008;Saint-Victor;M;G0M2B0;1;1;0;0;1;Propriété de la CS;-70.902367;46.147464;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
352;20201019;823032;823000;032;Rayons-de-Soleil;15, rue Mercier;;28075;Saint-Magloire;M;G0R3M0;1;1;0;0;1;Propriété de la CS;-70.285817;46.575533;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
353;20201019;732063;732000;063;Centre Saint-Louis;262, rue Racine;;23027;Québec;V;G2B1E6;0;0;0;0;1;Propriété de la CS;-71.359492;46.851999;Éducation aux adultes;Franco;4_Imm_Franco_Fp_Adulte
354;20201019;732065;732000;065;Roger-Comtois, secondaire;158, boulevard des Étudiants;;23027;Québec;V;G2A1N8;0;0;1;0;0;Propriété de la CS;-71.365717;46.854269;Secondaire;Franco;3_Imm_Franco_secondaire
355;20201019;822053;822000;053;De la Passerelle;435, rue Principale;;31140;Saint-Jacques-de-Leeds;M;G0N1J0;1;1;0;0;1;Propriété de la CS;-71.339576;46.287722;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
356;20201019;822061;822000;061;Du Tournesol;285, rue Houle;;31084;Thetford Mines;V;G6G5W2;1;1;0;0;0;Propriété de la CS;-71.32111;46.103282;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
357;20201019;823061;823000;061;Édifice Monseigneur-Beaudoin;1600, 1re Avenue Ouest;;29073;Saint-Georges;V;G5Y3N3;0;0;0;0;1;Propriété de la CS;-70.674587;46.117948;Éducation aux adultes;Franco;4_Imm_Franco_Fp_Adulte
358;20201019;823062;823000;062;Dionne;1605, boulevard Dionne;;29073;Saint-Georges;V;G5Y3W4;1;1;0;0;1;Propriété de la CS;-70.677014;46.116306;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
359;20201019;823034;823000;034;Petite-Abeille;404, rue Principale;;28040;Saint-Cyprien;P;G0R1B0;1;1;0;0;1;Propriété de la CS;-70.26415;46.354034;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
360;20201019;732064;732000;064;Neufchâtel, secondaire de;3600, avenue Chauveau;;23027;Québec;V;G2C1A1;0;0;1;0;0;Propriété de la CS;-71.345345;46.836339;Secondaire;Franco;3_Imm_Franco_secondaire
361;20201019;731037;731000;037;Centre éducatif Saint-Aubin;200-101, rue Saint-Aubin;;16013;Baie-Saint-Paul;V;G3Z2R2;0;0;1;1;1;Propriété de la CS;-70.514522;47.439923;Secondaire - Formation professionnelle - Éducation aux adultes;Franco;3_Imm_Franco_secondaire
293;20201019;823040;823000;040;Petit-Chercheur, du;4, rue Roy;;28030;Sainte-Rose-de-Watford;M;G0R4G0;1;1;0;0;1;Propriété de la CS;-70.429487;46.320661;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
294;20201019;823041;823000;041;Tourterelle, la;242, rue Principale;;28025;Saint-Benjamin;M;G0M1N0;1;1;0;0;1;Propriété de la CS;-70.602311;46.278681;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
295;20201019;823043;823000;043;Sommets, des;675, 12e Avenue;;28005;Saint-Zacharie;M;G0M2C0;1;1;0;0;1;Propriété de la CS;-70.360411;46.125239;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
296;20201019;822001;822000;001;Notre-Dame;620, rue Notre-Dame;;32013;Saint-Ferdinand;M;G0N1N0;1;1;0;0;1;Propriété de la CS;-71.573513;46.107606;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
297;20201019;822008;822000;008;Saint-Nom-de-Jésus;112, Route 112;;31008;Beaulac-Garthby;M;G0Y1B0;1;1;0;0;1;Propriété de la CS;-71.381746;45.835524;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
298;20201019;731028;731000;028;Notre-Dame-de-Lorette;380, rue Principale;;15005;Saint-Irénée;P;G0T1V0;1;1;0;0;0;Propriété de la CS;-70.206313;47.569711;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
299;20201019;731029;731000;029;Fernand-Saindon;85, rue Notre-Dame;;15025;Notre-Dame-des-Monts;M;G0T1L0;1;1;0;0;0;Propriété de la CS;-70.384273;47.66446;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
300;20201019;731030;731000;030;Beau-Soleil;99, rue Principale;;15030;Saint-Aimé-des-Lacs;M;G0T1S0;1;1;0;0;0;Propriété de la CS;-70.308179;47.682016;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
301;20201019;823078;823000;078;Éco-Pin, l';3015, 1re Avenue;;29120;Notre-Dame-des-Pins;P;G0M1K0;1;1;0;0;1;Propriété de la CS;-70.712694;46.182988;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
302;20201019;823070;823000;070;Lacroix;11655, boulevard Lacroix;;29073;Saint-Georges;V;G5Y1L4;0;1;0;0;1;Propriété de la CS;-70.670376;46.124207;Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
303;20201019;823044;823000;044;Jouvence;12, rue des Lilas;;28015;Sainte-Aurélie;M;G0M1M0;1;1;0;0;1;Propriété de la CS;-70.36027;46.174557;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
304;20201019;822012;822000;012;Sainte-Luce;290, avenue Montcalm;;31015;Disraeli;V;G0N1E0;1;1;0;0;1;Propriété de la CS;-71.35503;45.899782;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
305;20201019;822017;822000;017;Sainte-Bernadette;128, rue Saint-Joseph;;31045;Saint-Joseph-de-Coleraine;M;G0N1B0;1;1;0;0;1;Propriété de la CS;-71.373001;45.967636;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
306;20201019;823017;823000;017;Veilleux, secondaire;695, avenue Robert-Cliche;;27043;Saint-Joseph-de-Beauce;V;G0S2V0;0;1;1;1;1;Propriété de la CS;-70.879631;46.314976;Primaire - Secondaire - Formation professionnelle - Éducation aux adultes;Franco;2_Imm_Franco_prim_sec
307;20201019;823082;823000;082;CFP Pozer;425, 16e Rue Ouest;;29073;Saint-Georges;V;G5Y4W2;0;0;0;1;1;Propriété de la CS;-70.675762;46.117163;Formation professionnelle - Éducation aux adultes;Franco;4_Imm_Franco_Fp_Adulte
308;20201019;823026;823000;026;Écolinière, l';1519, 19e Rue;;29057;Saint-Côme--Linière;M;G0M1J0;1;1;0;0;1;Propriété de la CS;-70.519102;46.059101;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
309;20201019;823011;823000;011;D'Youville;721, avenue du Palais;;27043;Saint-Joseph-de-Beauce;V;G0S2V0;1;1;0;0;1;Propriété de la CS;-70.883392;46.31089;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
310;20201019;823003;823000;003;Grande-Coudée;10, 7e Rue Est;;29045;Saint-Martin;P;G0M1B0;1;1;0;0;1;Propriété de la CS;-70.654466;45.959592;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
311;20201019;823081;823000;081;Martinoise;10, 7e Rue Est;;29045;Saint-Martin;P;G0M1B0;1;1;0;0;1;Propriété de la CS;-70.654466;45.959592;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
312;20201019;822020;822000;020;Dominique-Savio;150, rue Centrale Nord;;30110;Stratford;CT;G0Y1P0;1;1;0;0;1;Propriété de la CS;-71.283019;45.780943;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
313;20201019;822023;822000;023;Du Saint-Nom-de-Marie;307, rue du Couvent;;31060;Sainte-Clotilde-de-Beauce;M;G0N1C0;1;1;0;0;1;Propriété de la CS;-71.028219;46.125496;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
314;20201019;822026;822000;026;Paul VI;372, avenue du Collège;;31122;East Broughton;M;G0N1G0;1;1;0;0;1;Propriété de la CS;-71.078008;46.219212;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
315;20201019;823045;823000;045;Polyvalente des Abénaquis;2105, 25e Avenue;;28020;Saint-Prosper;M;G0M1Y0;0;1;1;1;1;Propriété de la CS;-70.483539;46.217996;Primaire - Secondaire - Formation professionnelle - Éducation aux adultes;Franco;2_Imm_Franco_prim_sec
316;20201019;823077;823000;077;Deux-Rives, des;3300, 10e Avenue Ouest;;29073;Saint-Georges;V;G5Y4G2;0;1;1;0;1;Propriété de la CS;-70.676843;46.103071;Primaire - Secondaire - Éducation aux adultes;Franco;2_Imm_Franco_prim_sec
317;20201019;823095;823000;095;Polyvalente Bélanger;30-A, chemin de la Polyvalente;;29045;Saint-Martin;P;G0M1B0;0;1;1;0;1;Propriété de la CS;-70.649815;45.956917;Primaire - Secondaire - Éducation aux adultes;Franco;2_Imm_Franco_prim_sec
318;20201019;823012;823000;012;Lambert;155, rue Sainte-Christine;;27043;Saint-Joseph-de-Beauce;V;G0S2V0;1;1;0;0;1;Propriété de la CS;-70.880714;46.311405;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
319;20201019;823013;823000;013;Arc-en-Ciel de Saint-Odilon;105, rue Hôtel-de-Ville;;27035;Saint-Odilon-de-Cranbourne;P;G0S3A0;1;1;0;0;1;Propriété de la CS;-70.676515;46.356516;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
320;20201019;823084;823000;084;Sainte-Thérèse;434, rue Champagne Nord;;29038;Saint-Honoré-de-Shenley;M;G0M1V0;1;1;0;0;1;Propriété de la CS;-70.826069;45.962115;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
321;20201019;822027;822000;027;De la Pierre-Douce;6, rue du Couvent;;31135;Saint-Pierre-de-Broughton;M;G0N1T0;1;1;0;0;1;Propriété de la CS;-71.20641;46.244912;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
322;20201019;822029;822000;029;Aux Quatre-Vents;23, rue du Parc;;31056;Adstock;M;G0N1S0;1;1;0;0;1;Propriété de la CS;-71.079377;46.046614;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
323;20201019;822032;822000;032;De la Source;5, Rang 8 Sud;;31056;Adstock;M;G0N1S0;1;1;0;0;1;Propriété de la CS;-71.177542;46.134668;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
324;20201019;823046;823000;046;Appalaches, des;135, boulevard Lessard;;28045;Sainte-Justine;M;G0R1Y0;0;1;1;0;1;Propriété de la CS;-70.360339;46.406762;Primaire - Secondaire - Éducation aux adultes;Franco;2_Imm_Franco_prim_sec
325;20201019;823014;823000;014;Envolée, l';150, rue Principale;;26005;Frampton;M;G0R1M0;1;1;0;0;1;Propriété de la CS;-70.809627;46.461939;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
326;20201019;823016;823000;016;Louis-Albert-Vachon;2191, rue Principale;;27065;Saint-Frédéric;P;G0N1P0;1;1;0;0;1;Propriété de la CS;-70.972055;46.296612;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
327;20201019;823086;823000;086;Bois-Francs, des;632, rue du Collège;;29005;Saint-Théophile;M;G0M2A0;1;1;0;0;1;Propriété de la CS;-70.485041;45.935501;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
328;20201019;823087;823000;087;Bellarmin;12, rue Nadeau;;30070;Saint-Robert-Bellarmin;M;G0M2E0;1;1;0;0;1;Propriété de la CS;-70.584359;45.74975;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
329;20201019;822034;822000;034;De l'Arc-en-Ciel;5865, avenue du Collège;;31084;Thetford Mines;V;G6H4E2;0;1;0;0;1;Propriété de la CS;-71.216155;46.142308;Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
330;20201019;823022;823000;022;Polyvalente de Saint-Georges;2121, 119e Rue Est;;29073;Saint-Georges;V;G5Y5S1;0;1;1;0;1;Propriété de la CS;-70.661256;46.129358;Primaire - Secondaire - Éducation aux adultes;Franco;2_Imm_Franco_prim_sec
331;20201019;823009;823000;009;Sainte-Famille;302, rue Saint-Cyrille;;27060;Tring-Jonction;VL;G0N1X0;1;1;0;0;1;Propriété de la CS;-70.996257;46.267817;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
424;20201019;734020;734000;020;Guillaume-Mathieu;615, avenue Hélène-Paradis;;23027;Québec;V;G1G5G1;1;1;0;0;0;Propriété de la CS;-71.266785;46.870853;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
425;20201019;734018;734000;018;Deux-Moulins, des (du Parc-Orléans);7550, 10e Avenue Est;;23027;Québec;V;G1H4C4;1;1;0;0;0;Propriété de la CS;-71.252037;46.864069;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
426;20201019;714048;714000;048;Saint-Louis (Kamouraska);3, avenue Saint-Louis;;14050;Kamouraska;M;G0L1M0;1;1;0;0;1;Propriété de la CS;-69.868033;47.566938;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
427;20201019;714142;714000;142;Vents-et-Marées;71, rue Beaupré;;12057;Cacouna;M;G0L1G0;1;1;0;0;1;Propriété de la CS;-69.499031;47.917158;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
428;20201019;714096;714000;096;Saint-François-Xavier, internationale;8-A, rue Pouliot;;12072;Rivière-du-Loup;V;G5R3R8;1;1;0;0;1;Propriété de la CS;-69.534187;47.823447;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
429;20201019;734021;734000;021;Fourmilière, de la;5125, 2e Avenue Ouest;;23027;Québec;V;G1H6L2;1;1;0;0;0;Propriété de la CS;-71.25626;46.846273;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
430;20201019;714049;714000;049;Marguerite-Bourgeoys;555, rue Hudon;;14018;Saint-Pascal;V;G0L3Y0;0;0;0;1;1;Propriété de la CS;-69.803656;47.527763;Formation professionnelle - Éducation aux adultes;Franco;4_Imm_Franco_Fp_Adulte
431;20201019;714051;714000;051;Mgr-Boucher;325, avenue Chapleau;;14018;Saint-Pascal;V;G0L3Y0;1;1;0;0;1;Propriété de la CS;-69.81009;47.524249;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
432;20201019;714052;714000;052;Saint-Bruno;6, rue du Couvent;;14010;Saint-Bruno-de-Kamouraska;M;G0L2M0;1;1;0;0;1;Propriété de la CS;-69.753494;47.457156;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
433;20201019;714053;714000;053;J.-C.-Chapais;3, Route 287;;14055;Saint-Denis-De La Bouteillerie;M;G0L2R0;1;1;0;0;1;Propriété de la CS;-69.936385;47.50202;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
434;20201019;713098;713000;098;Centre Jacques-Roy;30, rue Bérubé;;13073;Témiscouata-sur-le-Lac;V;G0L1E0;0;0;0;0;1;Propriété de la CS;-68.880675;47.681323;Éducation aux adultes;Franco;4_Imm_Franco_Fp_Adulte
435;20201019;732036;732000;036;Saint-Bernard;1440, boulevard Bastien;;23027;Québec;V;G2K1G6;1;1;0;0;0;Propriété de la CS;-71.310917;46.852782;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
436;20201019;734041;734000;041;Chabot;1666, avenue de Lozère;;23027;Québec;V;G1G3L4;1;1;0;0;0;Propriété de la CS;-71.271316;46.876716;Préscolaire - Primaire;Franco;1_Imm_Franco_primaire
437;20201019;714054;714000;054;Saint-Philippe;11, rue de l'Église;;14060;Saint-Philippe-de-Néri;P;G0L4A0;1;1;0;0;1;Propriété de la CS;-69.885096;47.466685;Préscolaire - Primaire - Éducation aux adultes;Franco;1_Imm_Franco_primaire
